Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_het_group2-group4_process6_30-5-25	Run 1	-8091.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.19563, 0.43284, 0.31697, 2.3822, 7.42955, 0.61985, 1.2624, 10.27054, 15.3087, 4.28367, 2.50792, 0.00083, 0.45434)	12736.966079381393
output_full_het_group2-group4_process6_30-5-25	Run 4	-8097.87	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.18772, 0.60072, 0.52318, 1.92894, 4.56051, 0.70533, 1.74742, 13.81607, 20.14017, 3.06559, 1.91956, 0.001, 0.44747)	9540.091216338627
output_full_het_group2-group4_process6_30-5-25	Run 5	-8100.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.09039, 0.44602, 0.43653, 1.38293, 6.36143, 1.18579, 1.38602, 10.86113, 16.27306, 5.65986, 3.35753, 0.0009, 0.47724)	11999.462149465071
output_full_het_group2-group3_process1_30-5-25	Run 3	-4919.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.6975, 10.04835, 1.69388, 32.2983, 26.79678, 5.94278, 6.61073, 0.01975, 4.53945, 7.46567, 9.35648, 10.0, 0.62606, 0.3068)	5685.924323363017
output_full_het_group2-group3_process1_30-5-25	Run 5	-5158.54	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.11995, 8.92432, 1.64595, 24.8035, 30.57051, 7.20519, 6.18322, 0.01194, 5.81211, 3.12853, 9.76194, 9.76194, 0.53726, 0.22183)	5856.535929437472
output_full_het_group2-group3_process1_30-5-25	Run 1	-8389.69	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 5.08532, 2.5411, 3.69, 7.09041, 0.63479, 0.59016, 8.47576, 75.8461, 73.26049, 0.36516, 0.42956, 0.00e+00, 0.33674)	1838.0958496490816
output_full_het_group2-group3_process1_30-5-25	Run 4	-8394.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.16301, 0.54333, 0.76135, 2.52242, 3.56622, 1.41988, 2.11767, 18.50994, 18.88615, 1.48399, 1.46595, 0.00e+00, 0.32726)	7302.511293311259
output_full_het_group2-group3_process1_30-5-25	Run 7	-8454.13	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(38.46298, 100.0, 0.66732, 0.98792, 6.7571, 3.91199, 1.15571, 2.89572, 30.01088, 27.64571, 1.64617, 1.89206, 0.00812, 0.39695)	4873.455532380873
output_full_het_group2-group4_process3_30-5-25	Run 5	-4908.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.22249, 12.94619, 2.30814, 33.12851, 53.89411, 8.0306, 4.65855, 0.02552, 5.82382, 6.19902, 7.24991, 5.67808, 0.64365, 0.39993)	4747.588308887457
output_full_het_group2-group4_process3_30-5-25	Run 7	-4963.16	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.34636, 11.39666, 2.04661, 25.51672, 54.4545, 9.25802, 4.12838, 0.0171, 5.75947, 3.25722, 10.0, 7.93367, 0.62566, 0.39995)	5310.0608659767595
output_full_het_group2-group4_process3_30-5-25	Run 6	-5812.18	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.38708, 26.37952, 1.52825, 36.11514, 23.01103, 7.30145, 7.22026, 0.00794, 1.0, 100.0, 10.0, 8.62662, 0.57422, 0.24574)	6759.963789720756
output_full_het_group2-group4_process3_30-5-25	Run 3	-7951.68	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.27967, 3.94544, 1.14345, 3.79451, 12.05, 0.57457, 0.22292, 3.50014, 33.58765, 50.07648, 2.14285, 1.33223, 0.00087, 0.4956)	4076.245519176441
output_full_het_group2-group4_process3_30-5-25	Run 4	-8118.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.0314, 0.50918, 0.51411, 1.32591, 4.90364, 1.19491, 1.70307, 12.53642, 19.24383, 3.22935, 1.76572, 0.001, 0.44027)	10103.768308561595
output_full_het_group4-Amil_process2_30-5-25	Run 6	-1430.69	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.33513, 2.50226, 2.02455, 22.51746, 1.40318, 0.13294, 2.91062, 8.76457, 52.27802, 1.79908, 8.47274, 10.0, 0.94798, 0.60696)	--
output_full_het_group4-Amil_process2_30-5-25	Run 1	-7102.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.72278, 100.0, 1.24637, 13.56279, 4.66752, 0.03298, 0.11618, 0.12253, 15.80659, 6.23891, 1.0675, 8.28268, 0.27012, 0.56291)	18551.87807064593
output_full_het_group4-Amil_process2_30-5-25	Run 8	-7371.05	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73071, 100.0, 1.23169, 14.70782, 4.50699, 0.01467, 0.06377, 0.24234, 15.36538, 6.30388, 0.46539, 3.83356, 3.69e-17, 0.48258)	17810.260599597164
output_full_het_group4-Amil_process2_30-5-25	Run 5	-8105.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.66124, 100.0, 1.0786, 14.4467, 4.11762, 0.001, 0.07076, 0.26485, 13.13738, 5.36604, 0.46008, 3.40746, 0.00e+00, 0.44812)	19496.321911780626
output_full_het_group4-Amil_process2_30-5-25	Run 2	-8312.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.7748, 100.0, 1.15282, 15.66137, 4.60977, 0.01611, 0.001, 0.27986, 14.24878, 5.81473, 0.40993, 3.36756, 5.26e-16, 0.45969)	17970.32937129292
output_full_het_group4-Amil_process5_30-5-25	Run 7	-1430.69	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.36091, 1.85278, 0.70798, 8.24259, 0.15661, 0.26985, 2.6546, 4.57366, 85.36783, 98.98677, 8.80118, 10.0, 0.09323, 0.16994)	--
output_full_het_group4-Amil_process5_30-5-25	Run 2	-7237.91	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.72849, 100.0, 1.23051, 14.55928, 4.42478, 0.01775, 0.07017, 0.211, 15.09031, 6.67395, 0.58292, 4.64615, 3.95e-16, 0.51812)	18037.03478186125
output_full_het_group4-Amil_process5_30-5-25	Run 1	-9206.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.56334, 100.0, 1.00016, 10.74514, 4.06622, 0.24649, 2.82168, 0.01225, 15.3609, 35.36059, 9.14466, 10.0, 0.55999, 0.6207)	24136.450674376963
output_full_het_group4-Amil_process5_30-5-25	Run 8	-12197.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.19685, 100.0, 0.98814, 1.4516, 7.27193, 0.05159, 0.26921, 1.22786, 15.60551, 6.04005, 0.18639, 0.97683, 2e-05, 0.35911)	17564.42630863564
output_full_het_group4-Amil_process5_30-5-25	Run 5	-13528.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 1.63052, 0.23543, 100.0, 0.52979, 0.82904, 1.50789, 14.78678, 5.72998, 0.24985, 1.02076, 0.00e+00, 0.39324)	17150.305086047567
output_full_het_group3-group4_process2_30-5-25	Run 5	-2317.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.113, 0.32889, 6.74444, 29.90617, 66.64753, 6.04914, 10.0, 3.11e-12, 6.15658, 100.0, 8.23424, 4.10536, 0.14437, 0.6737)	1.7493794741473477e-06
output_full_het_group3-group4_process2_30-5-25	Run 8	-4866.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.93139, 27.10876, 1.27517, 14.54497, 22.70182, 3.06225, 1.93391, 0.02283, 7.88256, 56.64108, 10.0, 3.31033, 0.50449, 0.1492)	8153.686881782674
output_full_het_group3-group4_process2_30-5-25	Run 7	-5172.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.51641, 31.82198, 1.24497, 12.08671, 22.98594, 2.18929, 0.78779, 0.01628, 60.05238, 78.48575, 10.0, 3.53026, 0.42249, 0.09155)	8297.822754077379
output_full_het_group3-group4_process2_30-5-25	Run 3	-7773.91	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.24938, 0.76338, 1.06923, 12.41978, 5.40889, 0.00e+00, 0.05808, 11.33701, 4.55053, 10.0, 1.54981, 0.03358, 0.2827)	25069.742037570053
output_full_het_group3-group4_process2_30-5-25	Run 2	-8155.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.05994, 0.23401, 1.0, 0.65224, 6.39355, 4.06645, 1.94405, 10.57923, 20.30789, 2.45817, 0.79999, 0.00e+00, 0.20688)	9868.079145953163
output_full_het_group1-group2_process8_30-5-25	Run 4	-1728.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.03957, 21.40759, 1.19778, 0.57661, 5.2086, 0.84245, 2.29575, 7.23312, 5.00135, 100.0, 9.85534, 6.42678, 0.5925, 0.96975)	0.0
output_full_het_group1-group2_process8_30-5-25	Run 3	-8495.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02872, 100.0, 0.17621, 0.3055, 100.0, 2.16219, 4.61312, 1.15121, 10.67433, 15.28831, 5.76197, 4.51382, 9e-05, 0.51354)	10114.695109471037
output_full_het_group1-group2_process8_30-5-25	Run 2	-8939.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05106, 100.0, 0.38826, 1.00007, 11.12403, 0.77346, 1.55428, 1.59091, 16.26116, 19.62953, 1.04751, 1.20335, 0.00e+00, 0.39927)	7188.828558217596
output_full_het_group1-group2_process8_30-5-25	Run 1	-11048.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.12774, 100.0, 0.00344, 0.01, 100.0, 10.0, 0.00e+00, 2.36698, 15.59395, 23.8696, 2.71354, 1.21049, 0.0045, 0.47767)	6234.828345022189
output_full_het_group2-group3_process3_30-5-25	Run 6	-5953.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.96125, 9.02035, 2.42401, 45.21265, 45.66673, 0.062, 0.07617, 0.22278, 20.05398, 19.94235, 10.0, 10.0, 0.001, 0.53)	4107.79781635897
output_full_het_group2-group3_process3_30-5-25	Run 4	-5988.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.66477, 5.92952, 2.13811, 33.08595, 75.99244, 0.06543, 0.08596, 0.32487, 23.7649, 16.7962, 10.0, 3.21607, 1.54e-19, 0.5004)	4546.188439712872
output_full_het_group2-group3_process3_30-5-25	Run 1	-5991.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.71603, 5.95876, 2.41134, 34.33974, 85.98358, 0.05891, 0.07935, 0.34436, 29.63582, 19.64542, 10.0, 1.70923, 0.00e+00, 0.50315)	4135.028559267967
output_full_het_group2-group3_process3_30-5-25	Run 8	-8437.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.06844, 0.38774, 0.51027, 1.43375, 6.70804, 2.96057, 1.95522, 15.81242, 16.28694, 1.65527, 1.65376, 0.00e+00, 0.32162)	8351.801154684097
output_full_het_group2-group3_process3_30-5-25	Run 5	-8509.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.06954, 100.0, 0.34976, 1.0, 0.36036, 2.7313, 9.30795, 1.58005, 12.90994, 12.89452, 1.79855, 1.8793, 0.00e+00, 0.30304)	10390.4657192899
output_full_het_group1-group3_process5_30-5-25	Run 8	-1966.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.65312, 100.0, 8.17436, 14.846, 12.89691, 0, 0.98748, 7.01122, 20.42377, 100.0, 10.0, 5.43853, 0.37014, 0.89622)	0.5345728086235698
output_full_het_group1-group3_process5_30-5-25	Run 7	-6128.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99931, 42.17243, 1.58683, 18.30424, 17.77907, 0.01602, 0.72928, 0.03015, 31.93372, 100.0, 10.0, 4.73073, 0.3042, 0.46277)	6831.373066651664
output_full_het_group1-group3_process5_30-5-25	Run 2	-6351.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.65632, 100.0, 1.24287, 14.65858, 13.46249, 0.00804, 1.04195, 0.02764, 16.33376, 100.0, 9.99999, 3.91725, 0.24296, 0.44294)	8767.12326669907
output_full_het_group1-group3_process5_30-5-25	Run 4	-6666.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.36352, 34.8465, 1.22276, 16.85117, 20.92281, 1.22518, 0.00e+00, 0.02948, 100.0, 19.62984, 4.87017, 10.0, 0.63462, 0.40054)	6936.913456909788
output_full_het_group1-group3_process5_30-5-25	Run 1	-7733.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05746, 100.0, 0.72971, 1.98327, 100.0, 0.31148, 1.19673, 0.78363, 13.54042, 15.47843, 5.31356, 1.91591, 0.0061, 0.53349)	8974.415499431747
output_full_het_group2-group3_process7_30-5-25	Run 7	-3975.06	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.66081, 9.85722, 8.05677, 33.01074, 20.56863, 6.42262, 7.91238, 0.01035, 24.85574, 3.82453, 10.0, 1.70222, 0.09921, 0.45165)	1.6946277491833303e-06
output_full_het_group2-group3_process7_30-5-25	Run 5	-4885.69	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.98783, 10.28617, 2.0278, 33.98962, 35.2546, 6.79059, 6.85858, 0.02279, 6.22343, 5.71166, 7.47468, 8.25956, 0.61754, 0.27816)	4864.729729971902
output_full_het_group2-group3_process7_30-5-25	Run 6	-5481.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(9.14044, 10.37841, 1.69193, 27.54532, 28.67369, 4.73651, 4.25682, 0.00731, 3.04169, 2.99055, 10.0, 10.0, 0.5196, 4e-05)	5686.453169193172
output_full_het_group2-group3_process7_30-5-25	Run 4	-5598.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.84963, 27.62893, 1.6574, 50.81418, 16.57198, 4.37087, 7.03048, 0.00986, 1.001, 100.0, 10.0, 10.0, 0.49862, 0.16645)	5843.865379943418
output_full_het_group2-group3_process7_30-5-25	Run 3	-7864.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.04452, 0.99912, 0.85978, 26.94233, 100.0, 0.18801, 0.39143, 1.6947, 22.26965, 22.94788, 1.6323, 1.38749, 0.00e+00, 0.36139)	5882.539140810843
output_full_het_group4-Amil_process6_30-5-25	Run 1	-1430.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.36647, 100.0, 1.91883, 19.44315, 7.49152, 0.14291, 0.00e+00, 6.84928, 38.67896, 24.16968, 9.65972, 9.06511, 0.93924, 0.62765)	17367.544490566997
output_full_het_group4-Amil_process6_30-5-25	Run 2	-1432.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.54463, 0.19243, 0.82726, 4.50421, 0.65153, 0.26398, 0.00e+00, 5.72453, 100.0, 5.33321, 7.29992, 10.0, 0.52602, 0.83479)	820.2117724452851
output_full_het_group4-Amil_process6_30-5-25	Run 3	-1432.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(10.12495, 100.0, 8.7019, 0.63135, 83.7765, 8.45938, 9.14585, 0.00986, 0.32639, 1.59446, 2.19611, 0.00e+00, 0.12065, 0.61307)	5744.64253499484
output_full_het_group4-Amil_process6_30-5-25	Run 6	-7250.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.74313, 100.0, 1.2392, 15.92214, 4.47604, 0.01603, 0.06638, 0.21201, 13.68933, 6.1974, 0.56635, 4.59482, 0.00e+00, 0.50777)	17892.11874759191
output_full_het_group4-Amil_process6_30-5-25	Run 4	-8227.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 64.39151, 1.41341, 16.70437, 6.23711, 1.80649, 10.0, 0.0151, 6.36656, 5.22981, 7.93662, 10.0, 0.71034, 0.59928)	16677.212838644904
output_full_het_group3-group4_process7_30-5-25	Run 4	-4541.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.21612, 15.75985, 1.69137, 19.38879, 37.43535, 9.99949, 5.79424, 0.04652, 7.72865, 12.65213, 5.98858, 2.12557, 0.54256, 0.1622)	6368.627240151459
output_full_het_group3-group4_process7_30-5-25	Run 1	-8113.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.20335, 3.88698, 0.76939, 8.57461, 45.25517, 0.00e+00, 4.41513, 0.11538, 2.5423, 5.80451, 9.30407, 0.19438, 0.24158, 0.10152)	19215.22173121845
output_full_het_group3-group4_process7_30-5-25	Run 3	-8118.37	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.01052, 0.07411, 0.18757, 1.00001, 0.54875, 9.14062, 2.90055, 1.36094, 7.34472, 15.00514, 3.66527, 0.98187, 0.00e+00, 0.20372)	13807.339998164747
output_full_het_group3-group4_process7_30-5-25	Run 7	-8173.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.07255, 0.37971, 1.23244, 0.8592, 5.7601, 3.32471, 2.19792, 12.29889, 22.85722, 2.14004, 0.77214, 0.00e+00, 0.21387)	8653.274339963084
output_full_het_group3-group4_process7_30-5-25	Run 5	-8293.53	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.25787, 0.66192, 1.00001, 1.54238, 10.0, 0.00e+00, 1.44135, 7.62832, 16.49149, 3.52649, 0.89098, 0.00e+00, 0.20715)	12783.486634586581
output_full_het_group1-group3_process8_30-5-25	Run 2	-6672.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.31336, 100.0, 1.11628, 15.24583, 16.51579, 1.35103, 0.69358, 0.02153, 100.0, 100.0, 7.81927, 9.99999, 0.63311, 0.43062)	7581.220898871421
output_full_het_group1-group3_process8_30-5-25	Run 5	-7722.08	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.86906, 1.99646, 100.0, 0.28125, 0.98652, 0.93206, 15.49665, 17.57331, 3.95121, 1.48457, 0.001, 0.52123)	7817.335567072514
output_full_het_group1-group3_process8_30-5-25	Run 6	-7727.07	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.85811, 1.92786, 100.0, 0.26981, 1.00133, 0.87009, 14.6821, 16.73444, 3.27809, 1.19906, 0.00e+00, 0.50601)	8120.402398885901
output_full_het_group1-group3_process8_30-5-25	Run 4	-7750.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.85757, 1.90378, 100.0, 0.25958, 0.9852, 0.89873, 14.81949, 17.44, 2.88093, 0.95564, 0.001, 0.48745)	7953.434455532957
output_full_het_group1-group3_process8_30-5-25	Run 7	-7973.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29707, 3.49757, 0.74644, 8.7473, 34.20814, 0.00e+00, 2.3043, 0.01756, 5.69401, 1.001, 10.0, 9.08845, 0.16868, 0.34388)	15294.213679526212
output_full_het_group2-group3_process2_30-5-25	Run 5	-8154.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 2.67589, 1.04958, 20.07063, 14.15242, 0.00e+00, 2.62767, 0.00716, 2.3615, 100.0, 10.0, 8.61581, 0.39376, 0.07207)	8270.072432455308
output_full_het_group2-group3_process2_30-5-25	Run 3	-8397.29	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.07702, 0.40451, 0.41077, 1.57356, 7.24956, 2.4815, 1.72063, 14.53923, 14.59185, 1.92372, 1.9641, 0.00e+00, 0.33136)	9293.447663894354
output_full_het_group2-group3_process2_30-5-25	Run 2	-8519.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.55433, 0.33214, 1.0, 100.0, 1.06909, 1.62362, 2.57321, 21.32253, 21.64103, 1.09466, 0.96163, 0.00e+00, 0.29625)	6159.730367788427
output_full_het_group2-group3_process2_30-5-25	Run 4	-9074.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.09695, 0.25338, 0.00683, 0.10687, 1.0, 10.0, 9.96e-27, 2.19014, 16.21056, 16.49352, 1.44023, 1.51683, 2e-05, 0.30932)	8000.629257245215
output_full_het_group2-group3_process2_30-5-25	Run 1	-9240.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.69571, 36.63861, 1.18961, 28.85061, 14.28002, 3.15827, 3.57578, 0.00013, 0.01961, 100.0, 10.0, 10.0, 0.33748, 0.00e+00)	7554.714840100825
output_full_het_group1-group2_process1_30-5-25	Run 5	-6447.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.90042, 100.0, 1.33197, 29.9765, 12.45778, 0.09158, 0.10831, 0.24728, 18.07318, 22.51841, 0.001, 5.18891, 0.09345, 0.405)	6575.515195420586
output_full_het_group1-group2_process1_30-5-25	Run 2	-7057.54	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.15722, 100.0, 0.91465, 2.6323, 65.60979, 0.23496, 0.85744, 1.00322, 19.43066, 19.56504, 8.72089, 4.33518, 0.01038, 0.57944)	6758.990371771626
output_full_het_group1-group2_process1_30-5-25	Run 3	-7105.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01906, 100.0, 0.91299, 2.05516, 83.85526, 0.27233, 0.92439, 1.05694, 18.44763, 19.55075, 6.78752, 3.15341, 0.001, 0.56694)	6828.43283020609
output_full_het_group1-group2_process1_30-5-25	Run 7	-7257.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.07102, 100.0, 0.47411, 1.2732, 100.0, 0.50676, 1.85301, 0.765, 11.62431, 13.52896, 10.0, 5.54636, 0.0104, 0.56507)	10281.893160370884
output_full_het_group1-group2_process1_30-5-25	Run 6	-7285.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.50572, 1.0, 100.0, 0.53948, 1.7917, 0.7868, 12.11502, 13.42385, 10.0, 6.09093, 0.00477, 0.56255)	10166.939101754599
output_full_het_group2-group4_process5_30-5-25	Run 4	-5464.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.28658, 30.79735, 1.5949, 35.59744, 22.81394, 5.02208, 6.04335, 0.01984, 2.48311, 100.0, 8.92424, 6.26387, 0.61527, 0.41572)	6566.73926868207
output_full_het_group2-group4_process5_30-5-25	Run 6	-5840.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.61952, 7.9207, 2.13473, 40.32709, 100.0, 0.06282, 0.04553, 0.52606, 20.77944, 25.93549, 9.62399, 3.51609, 1.68e-15, 0.54925)	4703.8957113174065
output_full_het_group2-group4_process5_30-5-25	Run 5	-8106.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.10134, 0.64794, 0.68603, 1.67297, 3.55718, 0.82274, 1.98647, 15.06924, 22.69924, 2.54785, 1.43437, 0.001, 0.43545)	8545.143483810454
